Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Response Time CV,Final Batch Dispatch Time,07.04.2021;14:52:01863
1.0,0.0,0,0,0,0.0,0.0,0.0
2.0,9.0,9,0,0,0.024333333333333335,1.2206586361873268,1.795
3.0,9.0,9,0,0,0.009444444444444443,0.09337945803757379,2.918
4.0,3000.0,525,0,0,0.08622285714285718,0.7197803018679347,4.008
5.0,3000.0,895,0,0,0.09508938547486033,0.8177817517365713,4.994
6.0,3000.0,849,0,0,0.1120577149587751,1.0147707955928709,5.993
7.0,3000.0,927,0,0,0.10422869471413158,1.0529232171855003,6.999
8.0,3000.0,903,0,0,0.09133001107419711,0.9351032966937698,7.985
9.0,9.0,949,0,0,0.10237407797681775,1.059966194943688,8.935
10.0,9.0,1103,0,0,0.0924578422484135,1.0530915967290184,10.009
11.0,9.0,841,0,0,0.09784542211652798,1.1223605982531852,10.884
12.0,9.0,1033,0,0,0.10370667957405616,1.0724543197284477,11.988
13.0,9.0,924,0,0,0.0929805194805194,1.1390273603280812,12.87
14.0,0.0,6,0,0,0.16699999999999995,0.6873980257120368,12.882
15.0,0.0,13,0,0,0.12253846153846154,0.9455364930545966,12.89
16.0,0.0,2780,0,0,0.10755071942446048,1.1175991071319804,16.0
17.0,0.0,894,0,0,0.10411968680089492,1.0376203933237895,17.0
18.0,0.0,1014,0,0,0.09705325443786994,1.1087888814906033,18.0
19.0,0.0,879,0,0,0.09634926052332189,1.1512258666197448,19.0
20.0,0.0,510,0,0,0.10971176470588245,0.8704605889725241,20.0
